#,项目,跟踪,父任务,状态,优先级,主题,作者,指派给,更新于,类别,目标版本,开始日期,计划完成日期,预期时间,耗时,% 完成,创建于,结束日期,相关的问题,Bug类型,Bug严重程度,Bug引入阶段,Bug发现阶段,私有,描述
5422,四川后台管理系统4.0优化,Bug,,已关闭,很高,4.0现网--电影、剧集、少儿加载页面,张 岚,沈 玮,2015/9/22 13:27,DCMS 4.0,,2015/9/9,,,0,0,2015/9/9 11:44,2015/9/9 17:06,,,,,,FALSE,加载页变成了两段，在弹出订购页面前不要弹出有熊猫logo的页面。只需后面纯字体的加载页面。
5421,四川后台管理系统4.0优化,Bug,,已关闭,高,4.0现网--电影、剧集,张 岚,沈 玮,2015/9/22 13:26,DCMS 4.0,,2015/9/9,,,0,0,2015/9/9 11:38,2015/9/9 17:08,,,,,,FALSE,电影下一页翻页按钮变成了"下一页  >"比“< 上一页”的括弧和字体之间多了一个空格
5420,四川后台管理系统4.0优化,Bug,,已关闭,高,4.0现网--电影、剧集、新闻列表页字体,张 岚,沈 玮,2015/10/22 10:18,DCMS 4.0,,2015/9/9,,,0,0,2015/9/9 11:20,2015/9/9 13:11,,,,,,FALSE,列表页字体：进入某个分类后，导航栏和标题字体显示不一致；新闻列表页与首页标题均有以上问题，字体不一致。
5419,四川后台管理系统4.0优化,Bug,,已关闭,中,【上传完整模板包】上传完整模板包后，进入该模板包的文件列表，选择一个文件删除，页面提示：该模板包被业务引用，不能删除文件!,高 燕肖,张 晓波,2015/11/11 11:35,DCMS 4.0,2.1,2015/9/9,,,0,0,2015/9/9 11:20,2015/9/9 16:17,,,,,,FALSE,"前提：存在模板包 hd_series,该模板包原来被展示栏目引用过，但是已经删除了绑定关系。
步骤：
1.在文件列表处上传模板包 hd_series的完整模板包
2.删除里面的文件 如：series_index.jsp

结果：页面提示：该模板包被业务引用，不能删除文件!
期望结果：series_index.jsp 文件应该可以被删除，理论上它没有被引用。

分析：有可能是删除绑定关系然后 又发布时，sctvch_epg_release 库 里面的 epg_template_bind 表 中仍存在绑定记录。
"
5418,四川后台管理系统4.0优化,Bug,,已关闭,中,【展示栏目】展示栏目删除原绑定模板后发布，sctvch_epg_release 库的 epg_template_bind 表中的绑定关系记录仍旧存在，但是可以删除该模板。,高 燕肖,张 晓波,2015/9/11 17:51,DCMS 4.0,2.1,2015/9/9,,,0,100,2015/9/9 11:12,2015/9/9 16:13,,,,,,FALSE,"步骤：
1.给展示栏目 高清电视-专区 绑定 hd_series 模板包里面的  template_81639702 模板 
2.点击 “发布”，在sctvch_epg_release 库的 epg_template_bind 表中生成一条绑定记录
3.删除 展示栏目和模板的绑定关系后， 发布。

结果：sctvch_epg_release 库的 epg_template_bind 表中的绑定关系记录仍旧存在。
期望结果：sctvch_epg_release 库的 epg_template_bind 表中的绑定记录应该被删除。"
5408,四川后台管理系统4.0优化,Bug,,已解决,中,多剧集采集到子集后，多剧集和其子集关系表中的status和excute_time字段为null，导致多剧集列表页面没有显示出其子集,王 凯娜,张 晓波,2015/9/9 13:23,采集,2.1,2015/9/8,,,0,0,2015/9/8 14:31,2015/9/9 13:23,,,,,,FALSE,
5387,四川后台管理系统4.0优化,Bug,,已关闭,很高,epg日志--直播频道播放和回看播放未记录play.log,谢 佳作,沈 玮,2015/9/22 13:27,epg,,2015/9/6,,,0,0,2015/9/6 19:37,2015/9/6 19:45,,,,,,FALSE,
5379,四川后台管理系统4.0优化,Bug,,已关闭,中,[展示管理]展示栏目失效后 没有发布按钮,吴 彦泽,张 晓波,2015/9/11 17:51,DCMS 4.0,2.0.2,2015/9/6,2015/9/6,,0,100,2015/9/6 16:44,2015/9/6 16:53,,,,,,FALSE,"目前问题：当展示栏目失效后，没有发布按钮，无法将状态发布到EPG；
期望：展示栏目失效后，有发布按钮，发布状态到EPG；"
5376,四川后台管理系统4.0优化,Bug,,已关闭,中,教育-教育资讯推荐位光标及播放返回报错,谢 佳作,沈 玮,2015/9/22 13:28,epg,,2015/9/2,,,0,0,2015/9/2 20:32,2015/9/6 12:56,,,,,,FALSE,"1.进入教育资讯首页，选择推荐位第二条内容按确定之后，光标跳转到第一条上。期望：点击播放后，光标停留在当前内容上
2.教育资讯首页，点击内容进入全屏播放，播放中点击返回去确认之后，出现tomcat /root/index.html页面（抓包见附件）。期望：内容播放返回确认后，返回上一页。"
5375,四川后台管理系统4.0优化,Bug,,已关闭,中,教育-教育咨询进入后页面变小,谢 佳作,沈 玮,2015/9/22 13:28,epg,,2015/9/2,,,0,0,2015/9/2 20:28,2015/9/6 12:55,,,,,,FALSE,抓包见附件
5374,四川后台管理系统4.0优化,Bug,,已关闭,中,epg日志-play日志中未记录新闻内容播放日志,谢 佳作,沈 玮,2015/9/22 13:29,epg,,2015/9/2,,,0,0,2015/9/2 20:03,2015/9/6 8:59,,,,,,FALSE,
5372,四川后台管理系统4.0优化,Bug,,已关闭,低,模板文件列表-文件夹-返回  点击返回按钮  实际：返回至模板包管理页面  预期：成功返回至模板文件列表页面,毛 锦秀,张 晓波,2015/9/11 17:51,DCMS 4.0,2.0.2,2015/9/2,,,0,100,2015/9/2 18:49,2015/9/6 11:40,,,,,,FALSE,
5371,四川后台管理系统4.0优化,Bug,,已关闭,低,模板和模板参数 删除功能无提示信息  预期：提示：确定要删除吗？有确定、删除按钮,毛 锦秀,张 晓波,2015/9/11 17:51,DCMS 4.0,2.0.2,2015/9/2,,,0,100,2015/9/2 17:48,2015/9/6 11:45,,,,,,FALSE,
5361,四川后台管理系统4.0优化,Bug,,已关闭,中,教育:选择导航，返回后，页面返回上一页面，但光标仍在此导航上,夏 志远,沈 玮,2015/9/22 14:05,epg,,2015/9/2,,,0,0,2015/9/2 12:55,2015/9/2 15:15,,,,,,FALSE,
5360,四川后台管理系统4.0优化,Bug,,已关闭,中,epg--订购页底图更换为现网图片,谢 佳作,沈 玮,2015/9/22 13:50,epg,,2015/9/2,,,0,0,2015/9/2 12:34,2015/9/2 12:54,,,,,,FALSE,图片见附件
5359,四川后台管理系统4.0优化,Bug,,已关闭,中,epg--播放加载页面替换为现网透明loading.png,谢 佳作,沈 玮,2015/9/22 13:50,epg,,2015/9/2,,,0,0,2015/9/2 12:33,2015/9/2 13:14,,,,,,FALSE,电影及剧集播放时加载的loading.png，替换为现网图片。图片见附件
5358,四川后台管理系统4.0优化,Bug,,已关闭,高,凤凰改版--联播中的书签取消,张 岚,施 涛,2015/9/21 17:29,DCMS 4.0,,2015/9/2,,,0,0,2015/9/2 12:31,2015/9/2 14:33,,,,,,FALSE,凤凰改版中联播功能在播放退出后，再次进入会弹出书签记录页。需求：改为退出后再进入取消书签。
5357,四川后台管理系统4.0优化,Bug,,已关闭,中,epg,谢 佳作,,2015/9/2 18:57,,,2015/9/2,,,0,0,2015/9/2 12:29,2015/9/2 18:57,,,,,,FALSE,
5352,四川后台管理系统4.0优化,Bug,,已关闭,中,epg--电影和剧集播放部分机顶盒弹出两次loading图片,谢 佳作,施 涛,2015/9/22 13:50,epg,,2015/9/1,,,0,0,2015/9/1 21:36,2015/9/2 13:42,,,,,,FALSE,"机顶盒：华为2108V3，海信MP606
1.选择电影正片或者剧集播放
2.加载完loading字幕，开始播放画面后大概5秒，又弹出一次loading图片"
5351,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版--首页导航栏标题与推荐内容标题字体统一改为微软雅黑,谢 佳作,沈 玮,2015/9/22 13:20,epg,,2015/9/1,,,0,0,2015/9/1 18:49,2015/9/2 9:30,,,,,,FALSE,
5350,四川后台管理系统4.0优化,Bug,,已关闭,中,专辑、专栏、直播频道、图文，先按内容名称查询，然后点击查询后任意内容对应的 所在编排， 在所在编排页面返回时，回到的列表页 没有保存 查询条件,李 歆然,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/9/1,,,0,100,2015/9/1 17:58,2015/9/2 9:56,,,,,,FALSE,"重现步骤
1）在内容名称中 输入：花千骨，点击查询
2）内容列表中 显示N个花千骨的内容
3）点击列表中 任意一个 花千骨 内容 对应 的 所在编排
4）在 所在编排 页面，点击 返回

期望结果：
回到内容列表页面，且保留之前 花千骨 的查询对应的结果
实际结果：
回到内容列表页面，无查询条件"
5348,四川后台管理系统4.0优化,Bug,,已关闭,中,epg-专题页播放返回,谢 佳作,沈 玮,2015/9/22 13:51,epg,,2015/9/1,,,0,0,2015/9/1 17:16,2015/9/2 10:29,,,,,,FALSE,"1.专题页播放，选择第三条内容播放，返回后，光标在第一条内容上
期望：光标停在进入时的内容上"
5347,四川后台管理系统4.0优化,Bug,,已关闭,中,epg-新闻-列表页轮播,谢 佳作,施 涛,2015/9/22 13:51,epg,,2015/9/1,,,0,0,2015/9/1 17:15,2015/9/2 16:52,,,,,,FALSE,"新闻列表页轮播，最后一条内容在第10页上，最后一条内容播放结束后自动返回到了列表页第一页
期望：列表页最后一条内容播放结束自动返回，停留在当前页上"
5346,四川后台管理系统4.0优化,Bug,,已关闭,中,epg--新闻-通用功能区返回首页及列表页光标,谢 佳作,沈 玮,2015/11/30 10:14,epg,,2015/9/1,,,0,0,2015/9/1 17:12,2015/9/1 19:02,,,,,,FALSE,"1.从新闻首页，选择推荐位任意内容播放后，进入通用功能页面，再返回
现象：返回后光标停留在之前播放过的内容上
期望：返回后光标停留在视频窗上
2.从新闻列表页，选择任意内容播放后，进入通用功能页面，再返回
现象：返回后光标停留在之前播放过的内容上
期望：返回后光标停留列表页第一条内容上"
5345,四川后台管理系统4.0优化,Bug,,已关闭,中,epg,谢 佳作,,2015/9/1 17:13,,,2015/9/1,,,0,0,2015/9/1 17:08,2015/9/1 17:13,,,,,,FALSE,
5344,四川后台管理系统4.0优化,Feature,,已关闭,很高,新建组织页面的审核方式：不做审核、一审、二审 ，加一个条件：全审  (表示：需要一审，也需要二审),李 歆然,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/9/1,,,0,100,2015/9/1 16:53,2015/9/2 10:57,,,,,,FALSE,
5340,四川后台管理系统4.0优化,Bug,,已关闭,中,专辑列表页，最新创建的专题 排了最前面。当前为最新创建的专题 显示在最末,李 歆然,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/9/1,,,0,100,2015/9/1 14:47,2015/9/2 9:53,,,,,,FALSE,如题
5339,四川后台管理系统4.0优化,Bug,,已关闭,中,内容管理-专辑-专辑页面，点击页面配置，报错,夏 志远,张 晓波,2015/9/1 16:13,DCMS 4.0,,2015/9/1,,,0,100,2015/9/1 14:37,2015/9/1 16:13,,,,,,FALSE,!页面配置.png!
5338,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：右上角的返回首页，返回的是教育的上一级展示栏目，预期：返回到教育的首页,夏 志远,沈 玮,2015/12/23 14:40,epg,,2015/9/1,,,0,0,2015/9/1 13:37,2015/9/1 15:16,,,,,,FALSE,
5337,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：公开课页面，光标框中整个推荐位，实际：未框中标题,夏 志远,沈 玮,2015/9/22 14:02,epg,,2015/9/1,,,0,0,2015/9/1 11:59,2015/9/1 16:41,,,,,,FALSE,
5336,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：公开课页面，内容标题字数显示为11个，预期：12个,夏 志远,沈 玮,2015/9/22 14:04,epg,,2015/9/1,,,0,0,2015/9/1 11:58,2015/9/1 16:41,,,,,,FALSE,
5335,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：招考列表页/资讯页/公开课页底部下一页翻页的箭头应在字的右侧,夏 志远,沈 玮,2015/9/22 14:04,epg,,2015/9/1,,,0,0,2015/9/1 11:56,2015/9/1 16:42,,,,,,FALSE,
5334,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：招考列表页/资讯页/公开课页，无法按遥控器翻页遥控器,夏 志远,沈 玮,2015/9/22 14:03,epg,,2015/9/1,,,0,0,2015/9/1 11:55,2015/9/1 16:42,,,,,,FALSE,
5333,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：资讯/招生首页中间列显示14个字，实际：13个字,夏 志远,沈 玮,2015/9/22 14:06,epg,,2015/9/1,,,0,0,2015/9/1 11:52,2015/9/1 16:42,,,,,,FALSE,
5332,四川后台管理系统4.0优化,Bug,,已关闭,中,教育：首页和招考页左侧导航文字显示未对齐,夏 志远,沈 玮,2015/9/22 14:02,epg,,2015/9/1,,,0,0,2015/9/1 11:48,2015/9/1 17:15,,,,,,FALSE,"预期：

!首页.png!   !招考.png!
实际：

!首页实际.png!    !招考实际.png!"
5326,四川后台管理系统4.0优化,Bug,,已关闭,中,地市州--直播频道列表播放去掉区域判断,谢 佳作,施 涛,2015/9/22 13:21,epg,,2015/9/1,,,0,0,2015/9/1 9:54,2015/9/1 10:00,,,,,,FALSE,"1.进入市州下直播频道展示栏目，选择任意频道播放，提示：非本地用户无法观看直播，请选择所在的市州观看直播
期望：
选择频道后确定后，直接进入播放。"
5325,四川后台管理系统4.0优化,Bug,,已关闭,中,地市州：列表页点击内容播放，返回后，会回到该导航下的第一页，焦点在所选内容的对应位置,夏 志远,施 涛,2015/11/11 11:31,epg,,2015/9/1,,,0,0,2015/9/1 9:49,2015/9/2 10:59,,,,,,FALSE,
5324,四川后台管理系统4.0优化,Bug,,待验证,中,凤凰改版：在首页点击内容播放， 连播条不显示上一条，下一条及正播内容的名称,夏 志远,沈 玮,2015/11/30 15:23,epg,,2015/9/1,,,0,0,2015/9/1 9:47,2015/11/25 10:32,,,,,,FALSE,
5323,四川后台管理系统4.0优化,Bug,,待验证,中,凤凰改版：订购页面也会出现连播条，预期：不出现连播条,夏 志远,沈 玮,2015/10/30 15:18,epg,,2015/9/1,,,0,0,2015/9/1 9:43,2015/10/26 14:17,,,,,,FALSE,
5322,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版：从列表页进入播放，然后返回，会回到第一个导航的第一页，焦点在播放内容的对应位置处，预期：返回后焦点在所选内容上,夏 志远,施 涛,2015/9/22 13:23,epg,,2015/9/1,,,0,0,2015/9/1 9:43,2015/9/1 15:44,,,,,,FALSE,
5306,四川后台管理系统4.0优化,Feature,,已关闭,中,凤凰、地市州导航采用分类的方式,吴 彦泽,施 涛,2015/9/22 13:31,epg,V1.0,2015/8/31,,,0,0,2015/8/31 10:47,2015/9/6 10:58,,,,,,FALSE,"当前情况：导航获取展示栏目下的子展示栏目
需求：展示栏目导航参数改为分类，获取分类下的编排信息；"
5305,四川后台管理系统4.0优化,Bug,,已关闭,中,凤凰改版：列表页左上角“本地”logo直接放在底图上,夏 志远,沈 玮,2015/9/22 13:22,epg,,2015/8/31,,,0,0,2015/8/31 10:08,2015/8/31 10:13,,,,,,FALSE,
5303,四川后台管理系统4.0优化,Bug,,已关闭,中,epg--大首页模板包images下logo.png去掉凤凰专区图标,谢 佳作,施 涛,2015/9/21 17:29,,,2015/8/31,,,0,0,2015/8/31 9:56,2015/9/1 10:03,,,,,,FALSE,
5302,四川后台管理系统4.0优化,Bug,,已关闭,中,epg,谢 佳作,,2015/8/31 9:56,,,2015/8/31,,,0,0,2015/8/31 9:53,2015/8/31 9:56,,,,,,FALSE,
5298,四川后台管理系统4.0优化,Bug,,已关闭,中,【增量添加模板包】做增量添加模板包操作时，原来模板包里面的文件全部丢失,高 燕肖,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/8/28,,,0,100,2015/8/28 18:10,2015/8/31 17:14,,,,,,FALSE,做增量添加模板包操作时，原来模板包里面的文件全部丢失，展示栏目原来绑定的模板显示为：模板未采集。原来的绑定关系全部丢失。
5297,四川后台管理系统4.0优化,Bug,,已关闭,中,地址州--列表页显示不带标题及阴影的内容,谢 佳作,施 涛,2015/8/28 20:01,epg,,2015/8/28,,,0,0,2015/8/28 17:27,2015/8/28 20:01,,,,,,FALSE,"重现步骤
1.后台编排内容《凤凰大视野》，显示标记为“无”
2.在栏目中光标未选中《凤凰大视野》，该内容和上无标题和阴影条
3.光标选中该内容时，仍然会显示标题“凤凰大视野”及阴影条
期望
不带阴影条及标题的内容，在光标选中和未选中时，都应该不显示阴影条及标题"
5296,四川后台管理系统4.0优化,Bug,,已关闭,中,地市州--列表页标题显示,谢 佳作,施 涛,2015/8/28 20:02,epg,,2015/8/28,,,0,0,2015/8/28 17:23,2015/8/28 20:02,,,,,,FALSE,"重现步骤：
1.进入地市州下生活健康栏目
2.生活健康栏目下内容《锦绣缘》，带有显示标题“锦绣缘”
现象：
内容《锦绣缘》未选中时，未显示标题及透明阴影条，光标选中后才显示。
期望：
编排带有透明图标的标题，未选中时应该显示标题及阴影条
"
5291,四川后台管理系统4.0优化,Bug,,反馈协商,中,【配置审核】当 编排 配置成 一审 和二审 都需要审核时，点击发布后，编排状态不符合，见描述。,高 燕肖,张 晓波,2015/9/6 13:24,DCMS 4.0,2.0.2,2015/8/28,,,0,0,2015/8/28 11:29,2015/9/6 13:24,,,,,,FALSE,"前提： 编排 配置成 一审 和二审 都需要审核

步骤1：点击 编排发布
结果：发布状态为“待发布”
步骤2：去 待一审任务里面 将编排审核通过
结果：发布状态为“待发布”

期望结果：当点击编排发布后，编排状态应该为“待一审”，当一审通过后，编排状态应该为“待二审”。"
5290,四川后台管理系统4.0优化,Bug,,已关闭,中,【配置审核】修改 节目单 时，会触发审核流程,高 燕肖,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/8/28,,,0,100,2015/8/28 11:21,2015/9/9 17:16,,,,,,FALSE,
5288,四川后台管理系统4.0优化,Bug,,已关闭,中,【配置审核】当 编排 配置成 不需要审核时，点击发布后，发布成功到epg，但是编排的发布状态仍是：未发布。,高 燕肖,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/8/28,,,0,100,2015/8/28 11:10,2015/9/6 13:22,,,,,,FALSE,
5287,四川后台管理系统4.0优化,Bug,,已关闭,中,【配置审核】当节目单的审核配置成只需要二审时，点击节目单对应的 发布 ，在发布审核 待二审任务 里面出现2条审核记录,高 燕肖,张 晓波,2015/9/11 17:47,DCMS 4.0,2.0.2,2015/8/28,,,0,100,2015/8/28 11:08,2015/9/9 17:16,,,,,,FALSE,
5286,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--模板包管理中增加“删除”操作,谢 佳作,张 晓波,2015/9/11 17:46,DCMS 4.0,,2015/8/28,,,0,100,2015/8/28 10:37,2015/8/31 16:41,,,,,,FALSE,模板包管理中增加“删除”操作，删除模板包数据。
5285,四川后台管理系统4.0优化,Bug,,已关闭,中,dcms--模板管理中增加“删除”操作,谢 佳作,张 晓波,2015/9/11 17:46,DCMS 4.0,,2015/8/28,,,0,100,2015/8/28 10:36,2015/8/31 16:42,,,,,,FALSE,模板管理中增加“删除”操作，删除模板包数据。
5282,四川后台管理系统4.0优化,Bug,,待验证,高,凤凰改版、地市州—连播功能,张 岚,施 涛,2015/10/30 15:19,epg,,2015/8/28,,,0,0,2015/8/28 9:38,2015/9/6 11:14,,,,,,FALSE,"连播页面没有问题，但功能因为之前是在2.0上实现的，现在需在3.0平台实现连播功能。
目前将连播模板绑在3.0上的情况是内容下发到3.0平台后测试连播功能不能正常播放，返回后再进播放进行连播，不能退出播放界面

"
5281,四川后台管理系统4.0优化,Support,,新建,中,新闻独立模块,吴 彦泽,吴 彦泽,2015/8/28 0:07,DCMS 4.0,2.1,2015/8/28,,,0,0,2015/8/28 0:07,,,,,,,FALSE,四川新闻外包出去了，因此需要开启独立的四川新闻模块；希望可以对应独立的采集接口
5280,四川后台管理系统4.0优化,Feature,,已关闭,很高,【栏目管理】父栏目的组织权限会影响子栏目；而子栏目的组织如果比父栏目组织小或者不同组织，那么看不到拥有的组织栏目,吴 彦泽,张 晓波,2015/9/11 17:46,DCMS 4.0,V1.0,2015/8/28,,,0,100,2015/8/28 0:05,2015/9/6 11:22,,,,,,FALSE,"问题描述：
父栏目的组织--四川；子栏目组织--绵阳；组织之间的关系为四川--绵阳；此时绵阳权限的用户看不到绵阳对应的栏目，原因是父栏目没有权限，无法显示栏目层级；
期望：
栏目可以属于多个组织；便于子栏目可见；"
5279,四川后台管理系统4.0优化,Bug,,已关闭,高,【发布审核】角色配置后，无对应权限,吴 彦泽,张 晓波,2015/10/29 15:40,DCMS 4.0,V1.0,2015/8/27,,,0,0,2015/8/28 0:01,2015/9/6 13:43,,,,,,FALSE,"问题描述：当角色配置为一审、二审时，一审提示无权限；
期望：配置为一审、二审时，具有一审、二审权限；"
5278,四川后台管理系统4.0优化,Feature,,已关闭,低,【页面问题】配置预览、正式,吴 彦泽,张 晓波,2015/10/29 15:39,DCMS 4.0,V1.0,2015/8/27,,,0,0,2015/8/27 23:57,2015/9/2 10:00,,,,,,FALSE,"1、将预览地址配置到http://172.25.8.98:8085/epg4/index.jsp
2、正式入口取消；"
5274,四川后台管理系统4.0优化,Bug,,已关闭,中,4.0epg日志--play日志预览片播放问题,谢 佳作,沈 玮,2015/9/22 13:51,epg,,2015/8/27,,,0,0,2015/8/27 14:33,2015/8/27 18:27,,,,,,FALSE,"1.预览片播放（已订购&未订购）看吧及栏目字段缺失
2015-08-27 14:27:10|H10014@ITVP|0D4FF5AA37756FF3CD966C6279317C34|HW|false|Program_846316|vod|哆啦A梦：伴我同行||20000002000000010120000000049203|||
2.已订购电影，预览片播放，会产生两条相同的播放日志
2015-08-27 14:28:25|H10014@ITVP|0D4FF5AA37756FF3CD966C6279317C34|HW|false|Program_835070|vod|超能陆战队||20000001000000010000000012081827|||
2015-08-27 14:28:25|H10014@ITVP|0D4FF5AA37756FF3CD966C6279317C34|HW|false|Program_835070|vod|超能陆战队||20000001000000010000000012081827|||
"
5273,四川后台管理系统4.0优化,Bug,,已关闭,中,4.0epg日志--aaa日志电影预览片鉴权缺失字段,谢 佳作,沈 玮,2015/9/22 13:52,epg,,2015/8/27,,,0,0,2015/8/27 14:25,2015/8/27 18:15,,,,,,FALSE,"中兴&&华为平台
看吧及栏目字段缺失
2015-08-27 14:23:10|H10014@ITVP|0D4FF5AA37756FF3CD966C6279317C34|HW|auth|20000001000000010000000012081827|200010090003|3|20000001000000110000000000000173|熊猫高清电影5元|超能陆战队||||0|
2015-08-27 14:23:22|H10014@ITVP|0D4FF5AA37756FF3CD966C6279317C34|HW|auth|20000002000000010120000000049203|200010090003|3|20000001000000110000000000000173|熊猫高清电影5元|哆啦A梦：伴我同行||||1|
"
5272,四川后台管理系统4.0优化,Bug,,已关闭,中,4.0epg日志--aaa日志订购乱码,谢 佳作,沈 玮,2015/9/22 13:52,epg,,2015/8/27,,,0,0,2015/8/27 14:23,2015/8/28 9:41,,,,,,FALSE,"中兴平台&华为平台
电影
2015-08-27 13:35:58|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|auth|20000001000000010000000012081827|200010090003|3|20000001000000110000000000000173|熊猫高清电影5元|超能陆战队||biz_09219052|category_79176283|1|
2015-08-27 13:36:20|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|order|20000001000000010000000012081827|200010090003|3|20000001000000110000000000000173|500|??????é??????????±5???|è??è??é?????é??||biz_09219052|category_79176283|0|
2015-08-27 13:36:21|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|auth|20000001000000010000000012081827|null|0|null|null|超能陆战队||biz_09219052|category_79176283|0|
电视剧
2015-08-27 14:13:58|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|auth|20000002000000010520000000060391|200010090010|3|20000001000000110000000000000180|熊猫高清剧集8元|致美丽的你02|致美丽的你|biz_53217598|category_18727342|1|
2015-08-27 14:14:40|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|order|20000002000000100420000000050629|200010090010|3|20000001000000110000000000000180|800|??????é???????§é??8???|è??????????????02|è??????????????|biz_53217598|category_18727342|0|
2015-08-27 14:14:41|6002210105@ITVP|SNPXYLI@Q0uXoyIntXPnPUr136202102|ZTE|auth|20000002000000010520000000060391|null|0|null|null|致美丽的你02|致美丽的你|biz_53217598|category_18727342|0|"
5241,四川后台管理系统4.0优化,Bug,,已关闭,高,大首页—返回逻辑,张 岚,沈 玮,2015/9/22 13:53,epg,,2015/8/26,,,0,0,2015/8/26 15:56,2015/8/27 8:43,,,,,,FALSE,大首页返回需要层层返回，但现在高清电影，熊猫直播，熊猫新闻，熊猫少儿，熊猫剧集的返回逻辑都有问题。
5239,四川后台管理系统4.0优化,Bug,,已关闭,高,地市州—二级栏目添加,张 岚,施 涛,2015/9/22 13:42,epg,,2015/8/26,,,0,0,2015/8/26 15:12,2015/8/27 17:27,,,,,,FALSE,市州包进行二级栏目添加后，在盒段显示异常，从导航进如二级栏目后左侧的导航显示是首页的7个导航，而不是编排的二级栏目导航。
5238,四川后台管理系统4.0优化,Bug,,已关闭,中,【内容编排】添加内容类型为连续剧时，查询出的条数与记录数目不符，请见图片。,高 燕肖,张 晓波,2015/9/11 17:46,DCMS 4.0,2.0.2,2015/8/26,,,0,100,2015/8/26 15:03,2015/8/26 18:09,,,,,,FALSE,!编排-连续剧数目不符.png!
5237,四川后台管理系统4.0优化,Bug,,已关闭,中,【内容编排】批量添加时，内容类型去掉： 外部链接,高 燕肖,张 晓波,2015/9/11 17:46,DCMS 4.0,2.0.2,2015/8/26,,,0,100,2015/8/26 14:37,2015/9/9 11:14,,,,,,FALSE,
5236,四川后台管理系统4.0优化,Bug,,已关闭,中,【内容编排】可编排的内容类型去掉： 栏目,高 燕肖,张 晓波,2015/9/11 17:46,DCMS 4.0,2.0.2,2015/8/26,,,0,100,2015/8/26 14:32,2015/8/26 17:01,,,,,,FALSE,
5228,四川后台管理系统4.0优化,Bug,,已关闭,高,凤凰改版--列表页图片显示模式,张 岚,沈 玮,2015/11/11 11:27,epg,,2015/8/26,,,0,0,2015/8/26 11:30,2015/8/26 13:30,,,,,,FALSE,"
1）按需求列表页列表位图片显示有两种格式，一种为不带阴影条和文字
2）目前是聚焦后显示标题，需改为直接显示。显示有两种方式有标题调用标题并带对应的阴影条显示，纯图片就不调用标题且无阴影条。"
5218,四川后台管理系统4.0优化,Bug,,已关闭,高,地市州—内容图标类型,张 岚,施 涛,2015/9/22 13:53,epg,,2015/8/26,,,0,0,2015/8/26 9:39,2015/8/26 17:37,,,,,,FALSE,"市州包内容图片为剧照，现在调用的是海报，需要改成调用剧照（宽式图）
"
5209,四川后台管理系统4.0优化,Bug,,已关闭,中,新闻/直播模版：导航链接展示栏目时返回问题,夏 志远,沈 玮,2015/8/28 10:13,epg,,2015/8/25,,,0,100,2015/8/25 17:10,2015/8/26 11:58,,,,,,FALSE,"例：新闻模版中若导航凤凰网链接了展示栏目凤凰改版
1.点击导航体育
2.然后点击导航凤凰网，进入凤凰改版页面
3.点击返回，页面及条框返回到了体育，但焦点仍在凤凰网上



直播模版中若导航回放链接了展示栏目回看
1.点击导航频道
2.然后点击导航回放，进入回看页面
3.点击返回，页面及条框返回到了频道，但焦点仍在回放上"
5208,四川后台管理系统4.0优化,Bug,,已关闭,中,回看：进入回看， 频道和焦点都在首页，上一次看过地方，预期：进入首页，焦点和黄色条框默认在第一个频道上,夏 志远,沈 玮,2015/8/26 10:58,epg,,2015/8/25,,,0,100,2015/8/25 17:00,2015/8/26 10:02,,,,,,FALSE,
5207,四川后台管理系统4.0优化,Bug,,已关闭,中,回看：频道列表点击“上一页”，每点一下焦点都会跳至“下一页”上，预期：在回到第一页之前，焦点始终在上一页上,夏 志远,沈 玮,2015/8/26 10:58,epg,,2015/8/25,,,0,100,2015/8/25 16:56,2015/8/26 10:02,,,,,,FALSE,
